리뷰 내용,상품 URL
상품 정말 좋고 다 괜찮은 거 같아요! 구매 추천드립니다,https://www.musinsa.com/review/goods/2722805
너무 이쁘고 핏도 좋고 따뜻하니 좋습니다 강추합니다,https://www.musinsa.com/review/goods/2722805
"일단 색상이 실제로 보니까 훨씬 이쁩니다

 촌스러우면 어쩌나 걱정했는데  괜한걱정. 

싹. 날려버렷어요 잘 입을게요",https://www.musinsa.com/review/goods/2722805
"레드 계열 너무 좋아하지만 옷으로는 도전 못해봤었는데
버건디 색이 너무 예뻐서 구매했어요
진짜 개예쁘고 사이즈도 딱 맞고 두께도 적당해요
왕쨩맘에 들어... 
고민하고 있으면 그냥 속는셈 치고 고하세요...
후회는 없을 거랍니다...",https://www.musinsa.com/review/goods/2722805
기모가 생각보다 두꺼워서 좋아요!! 겨울동안 잘 입을 것 같아용,https://www.musinsa.com/review/goods/2722805
색깔이 진짜 사기 너무 이뻐요 완전 버건디입니다,https://www.musinsa.com/review/goods/2722805
오버핏으로 입기 좋고 안에 흰티 레이어드해서 입어도 이뻐요!! 교복에도 잘 어울릴 것 같고 생각보다 회색 트레이닝 바지에도 잘 어울렸음!!,https://www.musinsa.com/review/goods/2722805
사이즈도 좀 클까봐 걱정했는데 생각보다 크지 않아서 나쁘지 않았고 색감이 진짜 너무 예뻐요ㅠㅠ 👍,https://www.musinsa.com/review/goods/2722805
핏 좋고 기모라서 가벼워서 가볍게 입기 좋네요 색감 너무 맘에 들어요,https://www.musinsa.com/review/goods/2722805
버건디색깔 옷은 처음 사봤는데 만족스러웠어요 기모여서 겨울에 입기 좋은 두께예요 다른 제품들도 사고 싶어요,https://www.musinsa.com/review/goods/2722805
사진보다 조금 더 어두워요 진한 와인색으로 생각하시면 될 듯 해요,https://www.musinsa.com/review/goods/2722805
옷이 오버핏이라 맘에 들고 뒤에 프린팅도 이뻐요!,https://www.musinsa.com/review/goods/2722805
커플티 ㅋㅋ조아융굳!!최고 예뿌구 따뜻해용 근데 넘 흔 함 ㅠㅠ,https://www.musinsa.com/review/goods/2722805
"일단 어깡이 되는 후드티예요
기모가 있어서 따뜻합니다! 그리고 레이어드 반팔티 위에 후드티를 입었는데 레이어드 반팔티에 그 빨간 기모 털이 엄청 묻어있었어요… 그리고 뒤에 있는 큰 로고 너무 귀엽고 예뻐요!",https://www.musinsa.com/review/goods/2722805
아이앱 라즈베리 맛으로 사고싶었는데 막상 배송 받으니 색깔이 너무 어두워서 밤색?에 가까운 느낌이 있어요 그래도 두껍고 가격대비 좋아유,https://www.musinsa.com/review/goods/2722805
담이 진짜 부드럽고 따뜻해요!! 모자도 넉넉하고 살짝 커서 시보리를 넣어 입으면 딱 적당해요 색도 진한 와인이어서 마음에 듭니다,https://www.musinsa.com/review/goods/2722805
생각보다 옷감이 뻣뻣한 재질입니다. 뒷면 프린팅이 예뻐요.,https://www.musinsa.com/review/goods/2722805
저처럼 키 180분들은 L보다는 XL 추천해요,https://www.musinsa.com/review/goods/2722805
"버건디 컬러를 찾고있었는데 색깔을 정말 예쁘게 잘 뽑았네요. 어두운 버건디 색상인데 묵직하면서 고급집니다. 원단은 면, 폴리 혼방이라 표면의 최초 촉감은 좀 억센 느낌이 있었는데 입다보면 자연스레 부드러워지는 것 같아요. 개인적으로 솔로 스우시를 대신하기에 손색없다고 생각합니다.",https://www.musinsa.com/review/goods/2722805
무겁지 않으면서 따뜻하고 포근해요 색감은 생각보다 어둡지만 그런 대로 예쁩니다,https://www.musinsa.com/review/goods/2722805
아주좋은상품.아주이쁜디자인넘예삔거아니냐궁,https://www.musinsa.com/review/goods/2722805
예뻐요 예뻐요 예뻐요 예뻐요 사이즈고민 많이 했는데  딱 맞음! 얼른 사세요,https://www.musinsa.com/review/goods/2722805
기모여서 따뜻하고 색감도 예뻐요. 나름 만족합니다,https://www.musinsa.com/review/goods/2722805
제 신체사이즈기준 L 사이즈가 딱 좋습니다 너무크지도 너무 작지도 딱 좋아요 참고하시면 좋을것같습니다.,https://www.musinsa.com/review/goods/2722805
"와..와..감탄만 나옵니다. 너무 이쁘고, 사랑스럽습니다. 매우 쫀쫀하며, 탄탄해서 핏이 예술! 로고도 예술!",https://www.musinsa.com/review/goods/2722805
"색상이 너무 이쁘네요
브라운브레스 항상 잘 입고 있네요",https://www.musinsa.com/review/goods/2722805
색이 너무 밝지 않아서 엄청 튀지는 않은데 평범한 색은 아니어서 너무 좋아요. 역시 이런 후드티는 한사이즈 크게 오버핏으로 입는게 젤 이쁜거같아요.,https://www.musinsa.com/review/goods/2722805
세일해서 산 것 치고 너무 잘사서 만족즁 !! 냄새는 심하지만 빨면될 들,https://www.musinsa.com/review/goods/2722805
색깔이 진짜 예뻐요 버건디중 가장 예쁜 버건디 색상에 따뜻해서 좋네요,https://www.musinsa.com/review/goods/2722805
옷이 너무따뜻하고 재질도좋아서 추울때도입을수있을거같습니다,https://www.musinsa.com/review/goods/2722805
따듯하고 사이즈도 딱인듯 합니다. 겨울엔 역시 기모후드죠.,https://www.musinsa.com/review/goods/2722805
저 키에서는 사이즈 딱 좋고 크게 입고 싶으면 엠사시는 걸 추천드려요 그리고 색 많이 어두워요,https://www.musinsa.com/review/goods/2722805
이뻐요 사이즈도 M고민했었는데 L이 딱. 첨 받았을땐 냄새가 좀 나서 세탁하고 입어야할듯,https://www.musinsa.com/review/goods/2722805
생각보다 더 어두운 빨강이라서 오히려 좋았읍니당,https://www.musinsa.com/review/goods/2722805
사진이랑은 색이 조금 다른듯 하지만 그래도 예뻐요,https://www.musinsa.com/review/goods/2722805
색깔이 너무 맘에 들어서 구매했어요 역시나 실물도 예뻐요~!,https://www.musinsa.com/review/goods/2722805
기모가 있어서 따뜻하고 다 좋은데 이 옷을 입은 사람이 길에 너무 많아요,https://www.musinsa.com/review/goods/2722805
이쁘고 다 좋은데 모자가 좀 작아서 아쉽네요 모자만 아니면 버건디 입문에 좋습니다,https://www.musinsa.com/review/goods/2722805
색이 너무 어두운가 했는데 딱 예쁜 버건디색이에요 ㅎㅎ 시보리도 엄청 짱짱해요 !!,https://www.musinsa.com/review/goods/2722805
색이 너무 이뻤어요 근데 생각보다 커서 건조기 돌리고 입었어요 이뻐여,https://www.musinsa.com/review/goods/2722805
"아이가 골라서 샀어요 너무 맘에 들어하네요. 키는 163정도 되고 몸무게 60초반이예요 M사이즈 딱좋아요 
기모도 톡톡하게 들어있어요",https://www.musinsa.com/review/goods/2722805
색깔이 진짜 너무 예쁘고 핏도 좋아요 와인색 원하시면 구매 추천 드려요,https://www.musinsa.com/review/goods/2722805
"기모도 도톰하니
지금부터 쭈~욱 편하게 입기 좋아요~
다른 컬러 재구매할까봐요^^",https://www.musinsa.com/review/goods/2722805
옷이 예쁘고 오버핏으로 입기 딱 좋은 것 같습니다!!,https://www.musinsa.com/review/goods/2722805
옷이 너무 예뻐요  자주손이 가게되요 너무 이쁘고 가격이 합리적이예여,https://www.musinsa.com/review/goods/2722805
이쁘게 잘 맞고 색깔도 화면과 같아요~이뻐서 신났어요,https://www.musinsa.com/review/goods/2722805
옷 색감도 이쁘고 적당한 기모가 갑자기 추워진 날씨에 딱이네요,https://www.musinsa.com/review/goods/2722805
기모가 빵빵해서 엄청 따뜻하고 좋아요 색도 이뻐요,https://www.musinsa.com/review/goods/2722805
컬러가 화면과 동일합니다. 처음 시도해보는 컬러인데 잘 입을것 같아요,https://www.musinsa.com/review/goods/2722805
기모가 빵빵하게 들어있어서 엄청 따뜻하고 좋아요,https://www.musinsa.com/review/goods/2722805
좋아하는 후드티 새로운 컬러가 나왔길래 선물용으로 구입했어요. 더 추워지면 잘 입을 수 있을 거예요.,https://www.musinsa.com/review/goods/2722805
옷을 한 사이즈 작게 샀으면 좋았을 거 같은데 그래도 잘 입고있어요,https://www.musinsa.com/review/goods/2722805
약간 큰데 몇 번 빨래하니까 줄어들었어용 ㅎㅎ 딱 오버핏으로 예뻐서 자주 입습니다~,https://www.musinsa.com/review/goods/2722805
이뻐요~~^^  아이 사준건데 제가 입어요~^^따뜻하게 잘 입을수 있을것 같아요~^^,https://www.musinsa.com/review/goods/2722805
아들입고 싶다고 해서 구입. 실물은 사진보다 조금 더 어두워요. 기모고 원단은 짱짱해보입니다. 손목 허리둘레 시보리부분이 너무 짱짱해서 조금 불편하다네요. 입으면 얼굴은 화사해보여요. 사이즈는 편하게 맞습니다.,https://www.musinsa.com/review/goods/2722805
어떻게 입든 잘 어울림 약간 흑청이랑 입으면 예쁠거같아요 츄리닝이랑 입어도 예쁨,https://www.musinsa.com/review/goods/2722805
진짜 이쁜데 너무 흔해요ㅠㅠ 입고 나가면 똑같은 옷 입은사람 3명은 봐요......,https://www.musinsa.com/review/goods/2722805
"마음에 듭니다 재구매의사있어요
고급진색상 딱입니다",https://www.musinsa.com/review/goods/2722805
두껍고 색도 예쁘고 인갇 팥죽 완성 딱 좋아 후드가 좋아,https://www.musinsa.com/review/goods/2722805
"버건디색상이 없어서 믿고보는 브라운브레스로
구매했어용!! 넘 이뻤고 등 뒤에 로고랑 앞부분에
스몰로고까지 다 너무 포인트주기 이뻣어용🤍🤍",https://www.musinsa.com/review/goods/2722805
사이즈는 정사이즈보다 크네요 사실분들 참고하시고 너무 이쁩니다 따뜻해요,https://www.musinsa.com/review/goods/2722805
이 옷을 구매한 뒤 계속 입고 다녔는데 굉장히 편하고 색감도 너무 이뻐용 후회 안 합니다,https://www.musinsa.com/review/goods/2722805
"색상 진짜 예뻐오 버건디컬러 후드티 중에 예쁩니다!
두껍구 기모라서 초겨울에도 잘 입을 수 있을 것 같아용",https://www.musinsa.com/review/goods/2722805
핏도 좋고 따듯하고 편해요 색깔도 진짜 이쁘게 잘 나왔어요,https://www.musinsa.com/review/goods/2722805
"색상도 이쁘고 핏도 이뻐요 기모라서 좋아요 
짱짱 좋아요^^",https://www.musinsa.com/review/goods/2722805
어두운 벽돌색에 가까운 버건디컬러입니다 블랙이나 그레이 컬러는 많아서 선택한건데 이뻐요 넉넉한 예쁜 핏이납니다,https://www.musinsa.com/review/goods/2722805
옷 색감도 좋고 도톰해서 초겨울까지도 거뜬하게 입을수 있을것 같고요  사이즈도 딱 좋네요,https://www.musinsa.com/review/goods/2722805
"이번에 처음으로 브라운브레스 후드티를 구매했는데, 정말 만족스러워요. 우선 버건디 색상이 진짜 고급스럽고, 계절에 딱 어울려서 가을/겨울 스타일링에 제격입니다. 딱 입었을 때 기장이 너무 길지도, 짧지도 않고 적당히 여유 있는 핏이라 어떤 체형이든 부담 없이 잘 맞을 것 같아요.
특히 이 후드티는 코디가 정말 쉬워요. 청바지, 슬랙스, 심지어 조거 팬츠와도 잘 어울려서 다양한 스타일로 활용할 수 있더라고요. 컬러감 덕분에 심플한 팬츠에 매치해도 스타일이 살아나는 느낌이라 외출할 때 자주 손이 갑니다.
그리고 후드 모자 부분이 생각보다 아주 튼튼해요. 종종 후드가 흐물흐물해지는 경우가 많은데, 이 제품은 모양이 잘 유지돼서 세탁 후에도 깔끔하게 입을 수 있을 것 같아요. 디테일 하나하나 신경 쓴 흔적이 보여서 확실히 브랜드의 퀄리티를 느낄 수 있었습니다.
전체적으로 편하면서도 멋스러운 디자인 덕분에 오래 입을 수 있는 아이템인 것 같아요. 브라운브레스 후드티, 정말 강추합니다!
조금 아쉬운 부분이 있다면 사이즈가 좀 컸다!
L로 살지 XL로 살지 고민하다 크게 입는 거 좋아해서 XL로 샀는데 L로 샀어도 나름 크게 입을 수 있었다는 생각을 했어요! 그래도 예쁘게 잘 코디해서 입는 중입니다! 친구들과 커플룩이 많아요^^",https://www.musinsa.com/review/goods/2722805
옷 재질도 되게 좋고 그리고 도톰하니 따뜻하고 너무 좋았어요 그리고 핏도 되게 이쁘게 잘나와요,https://www.musinsa.com/review/goods/2722805
편하고 사진 그대로입니다 예쁘고 기모라서 따뜻합니다 핏도 잘맞고 사이즈도 오버핏이라서 몸매 부각도 걱정없습니다,https://www.musinsa.com/review/goods/2722805
예쁘고 잘 맞네요 세탁해도 변형 적어요 손이 자주 갑니다,https://www.musinsa.com/review/goods/2722805
"옷이 엄청 잘 나왔어요 색깔이 실물이 레전드..
후드티 뭐 고를지 고민되시는 분들께 추천드립니다",https://www.musinsa.com/review/goods/2722805
"배송이 하루만에오네요
아이가버건디색을좋아해서
구매했는데 맘에들어합니다",https://www.musinsa.com/review/goods/2722805
비싼만큼 비싼값을 하네요 어깨도 좁은데 넓어 보여요,https://www.musinsa.com/review/goods/2722805
"기모버전이라 더 맘에들어하네요
요즘 후드티에 꽂힌 아들
뒷모습이 더이쁜 후드티네요 🤩",https://www.musinsa.com/review/goods/2722805
편안하고 좋은 것 같습니다.색도 예쁘고 요즘 같은 날씨에 자주입어요.,https://www.musinsa.com/review/goods/2722805
한 달 동안 많이 못 입긴 했지만 이제 추워진다니까 많이 입을겁니당 헤헹,https://www.musinsa.com/review/goods/2722805
"예뻐요...
겨울의 필수템으로 따뜻하게 잘 입을듯 합니다",https://www.musinsa.com/review/goods/2722805
아니 진짜 색감 미쳤어요 너무너무 잘 뽑았고 심지어 따뜻하기까지.. 후드 끈 끝 부분에 브라운브레스라고 적혀져 있는 나만 아는 포인트. 제가 입은 거 보고 친구들도 샀어요 그만큼 엄청 예뻐요 시보리도 짱짱하고!!!!,https://www.musinsa.com/review/goods/2722805
요즘에 사람들이 브라운브레스 빨간색깔 후드티 많이 입어서 너무 이쁘고 그래 살고 싶었는데  생각했던 것보다 더 이쁘고너무 만족 함 그런데 처음 왔었을때 좀 커서 걱정했는데 건조기 한두 번 돌리고 나니까 줄어 들어서 괜찮음. 그리고 기모 들어가 있는지 모르는데 기모 들어가 있어서 눈내린 한 겨울에도 있기 좋음 엄청 따뜻함 기모가 엄청 두꺼워서 한 겨울에 잠바 안 입고 입어도 따뜻할 거 같음 모자도 크고 그래서 너무 좋음.,https://www.musinsa.com/review/goods/2722805
예뻐여 사이즈앙딱좋 마니파세여 브라운브레뜨♡,https://www.musinsa.com/review/goods/2722805
색감이랑 핏이 너무 예뻐요 기모 있어서 요즘 따뜻하게 잘 입고있어요,https://www.musinsa.com/review/goods/2722805
