URL,리뷰 내용
https://www.musinsa.com/review/goods/1615829,"처음 옷 받았을 때 후드 주머니 양쪽 모양이 안맞아서 교환했는데 그전꺼보다는 낫지만 주머니가 가운데에 맞춰있지 않고 마감처리가 아쉽네요..
그래도 그냥 입으려구요~"
https://www.musinsa.com/review/goods/1615829,오버핏인 만큼 확실히 크다 생각보단 별로임 그냥그래
https://www.musinsa.com/review/goods/1615829,"오버사이즈로잘입을께요
넉넉한사이즈로좋아요"
https://www.musinsa.com/review/goods/1615829,사이즈는 오버핏 잘나오는데 털같은게 너무 옷에..
https://www.musinsa.com/review/goods/1615829,옷이 생각보다 더 커서 한 치수 작아도 좋을꺼 같아요
https://www.musinsa.com/review/goods/1615829,생각보다 작고 푸짐하고 두툼할줄알았으나 얇습니다 싼가격이라 그냥저냥 입고다닐만합니다
https://www.musinsa.com/review/goods/1615829,잘입고 다닐게요 두껍지만 입을만 합니다요 수고오
https://www.musinsa.com/review/goods/1615829,항상 잘입을개요 감사합니다 수고하세요 감기조심
https://www.musinsa.com/review/goods/1615829,"옷자체는 넘 퀄리티잇고 좋아요!!!!!
다만 어깨선이 넘 내려와서 여자가입기에는
어깡되는 늑힘 ㅠ"
https://www.musinsa.com/review/goods/1615829,"싸다
팔통이크다
보통의두께
평이한색감
이상임"
https://www.musinsa.com/review/goods/1615829,색감도 좋고 사이즈고 적당하네요 너무너무 이쁘고 좋아요.
https://www.musinsa.com/review/goods/1615829,새상품 상자 열자마자 잇는 이염 좋네요 열심히 파세요 얼룩진 옷 입을게요
https://www.musinsa.com/review/goods/1615829,새상품인데 열자마자 이염이 보이네요 좋네요 참
https://www.musinsa.com/review/goods/1615829,오버핏으로 딱 좋은데 옷에 이물이 묻어 있어요. 반품건인지 공장에서 묻은건지 검수 꼼꼼히 부탁 드려요.
https://www.musinsa.com/review/goods/1615829,"M 샀다가 마음에 들어하는 친구 건네주고 L 다시 사봤습니다. 그런데 이번에는 많이 아쉬운 제품이 왔네요. 후드 끈이 불량이라 곧 튿어질 것 같아요. 마감이 아쉽네요, 후드 앞단도 착용시 약간 비뚤어져요. 안감 기모 빠짐이 많이 심하네요. 건조기로 털기한 다음에도 묻어나요"
https://www.musinsa.com/review/goods/1615829,"M 샀다가 마음에 들어하는 친구 건네주고 L 다시 사봤습니다.
이번에는 많이 아쉬운 제품이 왔네요 
사진으로 남겨봅니다.
- 후드 끈이 불량이라 곧 튿어질 것 같아요
- 마감이 아쉽네요, 후드 앞단도 착용시 약간 비뚤어져요.
- 안감 기모 빠짐이 많이 심하네요. 건조기로 털기한 다음에도 사진처럼 묻어나요"
https://www.musinsa.com/review/goods/1615829,가슴은 넓은데 길이가 짧아서 활동할때마다 올라오네요;;
https://www.musinsa.com/review/goods/1615829,두꺼워 따뜻하니 좋습니다 소매통이 좀 넓어서 패딩에 끼입니다
https://www.musinsa.com/review/goods/1615829,진짜 너무 좋아요. 아들이 너무 즐겨입네요. 굳이 비싼 브랜드 필요없는 것 같아요. 엄마 입장입니다.
https://www.musinsa.com/review/goods/1615829,핏 사이즈 질감 모두 만족스럽습니다. 후드 부분의 모자가 상당히 큰편입니다.
https://www.musinsa.com/review/goods/1615829,배송이 조금 느렸지만 사진 그대로 이고 좋습니다
https://www.musinsa.com/review/goods/1615829,사이즈가 너무 크고 두꺼워서 입을때 불편하지만2만원대이고 색상이뻐서 괜찮아요
https://www.musinsa.com/review/goods/1615829,"옷은좋은데 실밥처리가 조금 아쉽네요
한두곳이 아닙니다.."
https://www.musinsa.com/review/goods/1615829,"봉재나 원단은 좋은거  같은데
팔통이랑 소매가 좀  길어요."
https://www.musinsa.com/review/goods/1615829,"사이즈 넉넉하고 두꺼워서 좋은데, 포장 뜯으면 먼지가 엄청나니 세탁하고 입어야 할 듯 합니다. 그리고 실밥이 좀 많이 나와있다는 점,,"
https://www.musinsa.com/review/goods/1615829,오버한 핏이 잘 나와서 좋아요 이가격에 이정도면 추천합니다
https://www.musinsa.com/review/goods/1615829,생각보다 밝지 않긴하지만 그래도 따뜻하니 좋아요
https://www.musinsa.com/review/goods/1615829,"원하던 핏이 안나오네요
키가 큰것도 아닌데 작아서 아는동생 줬어요"
https://www.musinsa.com/review/goods/1615829,두께감도 적절하고 핏더 이쁘게 잘나왔네요 잘 입을게요
https://www.musinsa.com/review/goods/1615829,"다른 후기들과 같이 사이즈는 크네요
워낙 오버사이즈를 좋아해서 전 만족합니다.
L size 했으면 좀 아쉬울 뻔 했어요

다만 전 옷을 한번 세탁 후 입는 편인데 
세탁하니 보풀이 벌써 조금 올라오긴 합니다. 
뭐 저럼한대는 다 이유가 있겠죠..?
싼 맛에 한 계절 딱 입으려고요!"
https://www.musinsa.com/review/goods/1615829,박시하게 입기에 좋아요 적당한 아래핏감도 좋고요
https://www.musinsa.com/review/goods/1615829,큽니다 그리고 패딩안에 입으면 모자가 원하는느낌으로 안되고 너무올라가있어서 아쉬워요
https://www.musinsa.com/review/goods/1615829,그냥 너무 좋아요 따뜻해여 입기 좋아요 사주새요
https://www.musinsa.com/review/goods/1615829,딱 제가 원했던 오버핏이예요 배송도 빠르고! 잘 입엤습니다
https://www.musinsa.com/review/goods/1615829,"크게 입으려고 큰 사이즈로 삿어요
딱 제가 원하던 느낌 
옷 재질도 좋습니다"
https://www.musinsa.com/review/goods/1615829,"전체적으로 크게 나왔는데 팔에비해 몸통 부분이 짧은데 그래도 이쁘다고 생각 할 수 있는 핏 인 거 같아요 근데 한 번 드라이 클리닉 맡기고 난 후로 몸통 부분이 너무 줄어들어서 다시는 안 입고 있어요,,;"
https://www.musinsa.com/review/goods/2144379,후뚜루마뚜루 입기좋아요ㅋㅋ
https://www.musinsa.com/review/goods/2144379,"키가 작은편이라서 뚱뚱해 보이진 않을까?
걱정했어요
근데..너무너무좋네요^^
키가작아보이지도않고 부해보이지도않아서굿!입니다.나
편안하면서 스타일도좋아요~
다른색상으로 구매도할예정입니다"
https://www.musinsa.com/review/goods/2144379,#집앞룩
https://www.musinsa.com/review/goods/2144379,사진은 대충 찍었지만 옷 자체는 이쁩니다. 세일에서 샀는데 기대 이상의 재질이기도 합니다 ㅎㅎ
https://www.musinsa.com/review/goods/2144379,172에 51키로 초딩6학년 아들이 주문해 달라고 해서 xL주문했어요 ~ 멜란지 그레이랑 네이비를 샀는데 네이비가 아주 초큼 더 예쁘네요.  중학생인척 하는 아들이 올가을에 잘 입었음 하네요.
https://www.musinsa.com/review/goods/2144379,172에 51키로 아들이 xL 로 주문했어요. 요즘 멋부리느라 정신이 없는 아들이 잘 입었음 하네요 .
https://www.musinsa.com/review/goods/2144379,이뻐요
https://www.musinsa.com/review/goods/2144379,"키171
체중53
라지주문.오버핏으로 입으려구요
길이만족
올겨울잘입을듯"
https://www.musinsa.com/review/goods/2144379,사이즈 좋고 편하네요
https://www.musinsa.com/review/goods/2144379,오자마자 바로 입어봤습니나 사이즈랑 핏 좋아여 가을되면 평소에입기 편할거같아요
https://www.musinsa.com/review/goods/2144379,겨울인데 당연히 기모제품이랑 섹션 나눠놓지 않아서 낭패본케이스 귀찮아서 환불은 안하고 안에 껴입고 대충입다 버릴예정
https://www.musinsa.com/review/goods/2144379,"일단 두세트구매. 상품은 괜찮으나, 그 어떤판매자보다 불친절하고, 문제발생시 갑질스런형태의? 상담합니다. 그냥 통보식? 문의하면 불친절답변? 2세트더사서 가족주려했으나 패스했어요. 저렴한만큼 서비스와 As에 대응하는 행동들이 매우저렴합니다. 기분나쁜 구매경험으로 남는 판매자였어요 / 물건은 중간은합니당."
https://www.musinsa.com/review/goods/2144379,배송은 늦게 도착한다고 해서 알고있었기에 기다려다 받음 배송왔을때 날씨가 더워서 입지못하고 두었다 10일이후 택을때고 입었을때 바지 오른쪽 앞허벅지쪽에 실이보임 자세히 보니 헤져서 실밥이여러개보임. 바지입고 어디 스치지도 넘어지지도 않고 잠깐입었는데 당황스러워서 고객센터에 문의글남김 답변없음 답답해서 고객센터에 전화했더니 하루종일 안받음 또 문의글남김 4일째 답변없음 무신사 가끔 잘 이용하는중인데 대처가 너무 미흡해서 완전 실망했다 앞으로 이곳에서 옷이랑 물건들은 못살듯
https://www.musinsa.com/review/goods/2144379,"아무리 싸도 그렇지 너무하네요.
후드티를 한약재랑 같이 넣고 훈연한것도 아닐텐데... 세탁을 두세번 해도 옷에서 이상한 한방 냄새가 폴폴 나요.
바지는 말해뭐해. 이 바지 입고 하얀색 양말 신으면 파란색 먼지 주렁주렁 달리는건 기본이구요. 입기만 하면 무슨 헨젤과 그레텔마냥 지나간 곳마다 파란 먼지가 떨어져 있네요. 기모 털에서 계속 이 먼지가 나와요."
https://www.musinsa.com/review/goods/2144379,멜란지랑 동일한사이즈를샀지만 얘는 작았어요 텍의 사이즈는맞는데 먼가 이상함
https://www.musinsa.com/review/goods/2144379,음…1~2번 입으면 보풀이 나는군요. 대강 편히입고
https://www.musinsa.com/review/goods/2144379,생각보다 좋아요 편하게 입고다닐듯해요 근데 살짝 큼
https://www.musinsa.com/review/goods/2144379,"가격대비 좋습니다
다만 오버하게 입을꺼몈 2치수 크게입으세요
빨래하고 건조기에 돌린거도 아닌데
엄청 사이즈가 주네요...
한해입고 놔줄듯.."
https://www.musinsa.com/review/goods/2144379,기모가 아닌데 기모라 키워드 걸어놓아서 기모인줄알고 삿어요 교환하기 귀찮아서 그냥입어요 키워드좀 정확히 해주세요
https://www.musinsa.com/review/goods/2144379,기모인지모르고 봄에 입기 좋다길래 샀는데 기모였고 아래는 그럭저럭한데 의에가 엉덩이를 거의 다 덮을 정도로 너무 오버핏이라 제 체형들은 고려해서 사야될것같습니다
https://www.musinsa.com/review/goods/2144379,"한번입고 나갔는데 바지 봉지선옆이 찢어져 있네요
너무 늦게입어본게 후회스럽네요"
https://www.musinsa.com/review/goods/2144379,옷은 이쁘고 너무 좋은데요 검수를 제대로 안하고 보내주셔서 빵꾸 뚫린 후드티가 왔네요 환불후 20일동안 기다리느라 정말 힘들었습니다...^^ 가뜩이나 예약 배송이라 겁나 기달렸었는데 옷은 이뻐요
https://www.musinsa.com/review/goods/2144379,등뒤부분이 불량으로 와서 교환신청을 하고 싶었는데 교환신청하는 곳을 못 찾아 그냥 입으려합니다. 상품확인을 잘 하시고 보내주세요.
https://www.musinsa.com/review/goods/2144379,"옷은 이쁘나 모자가 작아요.
두께감은 있어 따뜻합니다"
https://www.musinsa.com/review/goods/2144379,"이 브랜드 제품 처음 구매했는데 색감, 디자인 마음에 드네요."
https://www.musinsa.com/review/goods/2144379,조거팬츠는 여유있게 입는 걸 선호해서 바지는 상의보다 한치수 큰 갓으로 구매했는데 좋습니다. 그린이 퍼인트되는 컬러 고민했는데 다음엔 그걸로 구매하도록 하겠웁니당
https://www.musinsa.com/review/goods/2144379,너무마음에들어요 색감이 너무 제취향이에요 인생옷이네요^^7
https://www.musinsa.com/review/goods/2144379,배송이 빨라요 색감이 좋아요 합리적인 가격이에요
https://www.musinsa.com/review/goods/2144379,어두운 회색이고 쭈리라 후드가 힘이 없어요.. 모자 핏이 아쉽네요
https://www.musinsa.com/review/goods/2144379,사이즈가 좀 작게 나왔다는 후기가 있어서 사이즈 업 했더니 윗옷이 좀 크네요 바지는 넉넉히 잘 맞는데... 좋은 가격이라 좋네요...
https://www.musinsa.com/review/goods/2144379,L사이즈가 없어서 XL주문했는데 역시나 좀 크네요 그래도 바지는 넉넉하게 맞네요...
https://www.musinsa.com/review/goods/2144379,위옷은 많이 크고 바지는 넉넉하게 맞아요 그래도 입을만한듯...
https://www.musinsa.com/review/goods/2144379,사이즈도 괜찮고 그냥 막 입기 편한 거 같아요 굿굿
https://www.musinsa.com/review/goods/2144379,두께감이 어느정도 있을 거라고 생각했는데 받아보니까 생각보다 얇았고 가벼운 느낌이었어요
https://www.musinsa.com/review/goods/2144379,"밑위 길이가 애매,,해서 ㅠㅠ 친구 줬는데 뭔가 애매,,해요 ㄹ흑흑"
https://www.musinsa.com/review/goods/2144379,"색상은 진짜 원하는 네이비인데

옷도 재질도 좋고 좋은데

후드가 상세 사이즈 표기보다 작은거같아여,,,,ㅠㅠ 많이 작네요

상세 사이즈 보고 주문했는데 ㅠ 그래도 재질이 좋고 색이 이뻐서 걍 입으려구여~"
https://www.musinsa.com/review/goods/2144379,사이즈 괜찮고 두께감 괜찮네요 나중에 또 살 의향 있어용
https://www.musinsa.com/review/goods/2144379,제품 설명에 나온 사이즈보다 작은 느낌이라 제가 원하는 핏이 안나오더라구요 그래서 그냥 동생 줬어요
https://www.musinsa.com/review/goods/2144379,165/50 정도인 여자이신분은 사이즈 라지는 좀 큰편이니 미디움 추천드립니다
https://www.musinsa.com/review/goods/2144379,"옷배송도빠르고 조금 젊어보이는 감성으로  옷이 괜찮네요
~기모들은 제품 이 후드도 잘잡아주는듯 해요"
https://www.musinsa.com/review/goods/2144379,너무너무 좋아요! 완전편하구또디게 이뻐요 편하게 입기 좋아요ㅔ
https://www.musinsa.com/review/goods/2144379,무신사 블프로 구매한 금액으로 구매하는 것도 살짝 비싸다고 느껴집니다.
https://www.musinsa.com/review/goods/2144379,하자상품받았고. 교환처리에도 문제있어서 너무힘들었던 주문
https://www.musinsa.com/review/goods/2144379,"고딩아들이 편하게 잘입고 다닙니다
핏도 이뿌고 색상도 이쁩니다"
https://www.musinsa.com/review/goods/2144379,상의가 좀 얇은거 말구는 다 괜찮네요. 편하게 입으면 될듯 합니다.
https://www.musinsa.com/review/goods/2144379,따뜻하고 좋아여 다음에 또 다른 색으로 구매해도 후회 안할것 같아여
https://www.musinsa.com/review/goods/2144379,"오버핏이라 살짝크게늦겨집니다
편하게 입고있어요"
https://www.musinsa.com/review/goods/2144379,생각보다는 얇지만 넘 춥지 않은 겨울에 입으면 될 것 같아요
https://www.musinsa.com/review/goods/2144379,제품 좀 큰편입니다 제 스펙에 참고하시면 큰느낌 받아도 루즈하게 입을 수 있어오
https://www.musinsa.com/review/goods/2144379,올이 나가있습니다. 전체적으로는 마음에 드는데 교환 귀찮아서 그냥 입습니다..
https://www.musinsa.com/review/goods/2144379,"너무 어벙벙..
다들 살쪄보인데요 ㅠ
어깨는 적당하나
핏이라 할거없는.."
https://www.musinsa.com/review/goods/2144379,"쫀쫀하고 색감이 아주좋네요
잘입을게여 수고염"
https://www.musinsa.com/review/goods/2144379,"학원갈때 입으는데 편하고 좋아요 기모가 아니라 롱패딩에 입고 있습니다
상의는 저한테는 큰편입니다"
https://www.musinsa.com/review/goods/2144379,"이뻐요이뻐요
사이즈도 딱이에요
배송도빠릅니다"
https://www.musinsa.com/review/goods/2144379,"이뻐요
다른색도 다사거싶네요..
ㅋㅋ맘에듭니더
마니파세요"
https://www.musinsa.com/review/goods/2144379,"이뻐요 
사이즈도 딱입니다
제질도 좋습니다
마니파세요"
https://www.musinsa.com/review/goods/2144379,리뷰보고 바지는 m 상의는 l 했는데 바지가 좀 짧고 후드는 커요
https://www.musinsa.com/review/goods/2144379,"배송도 빨랐고 색상하고 디자인도 예뻐요
그런데 뺄래 몇번 돌리다 보니 보풀이 생기네요"
https://www.musinsa.com/review/goods/2144379,후드티는 예뻐요! 바지는 같이 입는거 아니면 안 입을거같습니다
https://www.musinsa.com/review/goods/2144379,위아래 사이즈 다르게 시켰는데 안예쁨요... 색도 먼가 흐리멍하고 입었을때 와 핏 예쁘다가 아니라 없어보여요... 퀄리티 그닥... 차라리 검정색이 나았을것같아요ㅠ
https://www.musinsa.com/review/goods/2144379,"상의는 초록색 하의는 그레이 샀어요
초록색이 제가 생각한 색감이 아니에요 ㅠ
하의는 엘 사이즈라 그런지 너무 큼"
https://www.musinsa.com/review/goods/2144379,바지 안에 털이 잘 묻어나와 세탁을 했는데 똑같네요
https://www.musinsa.com/review/goods/2144379,"색깔이 원했던 색감은 아니지만 디자인은 예뻐요
살짝 여유있긴한데 딱 이뿌게 루즈핏이네요 
배송도 빠르고 만족합니다"
https://www.musinsa.com/review/goods/2144379,싸이즈는 조금크고 바지가 길이가 길어요 물론 키가 작은탓도 있지만 다른 바지에 비해서 길어요
https://www.musinsa.com/review/goods/2144379,"사이즈
키 162 몸무게 64 평소사이즈 상의 M 하의 L~lx 입니다 
상품평 열시미 읽고 상의는 평소보다 한치수 크게!
하의는 그대로 시키라는 리뷰 보고 샀는데 너무 커서 상의는 M 으로 교환했고 하의는 넉넉해서 그냥 입기로 했어요
참고로 저는 오버핏을 안좋아하고 남녀공용 사이즈라서 큰거같아요 
상의는 엉덩이를 가릴수 있는 기장이고 바지는 엉덩이 헐렁하고 하비인 제 허벅지가 넉넉합니다
근데 바지 길이가  길지는 않습니다 세탁후 건조기에 돌려서 짧아졌다는 후기가 있으니 참고 하세요

재질
기모는 아니지만 두꺼운 면재질이라 가을 초겨울 입기 좋습니다

색상
화면이랑 동일하고 글씨가 진한 초록색이라 예뻐요
입었을때 핏도 이뻐요 

교환시 주의점!!!
상의만 교환하고 싶어도 세트상품이라 꼭!!! 두개 다 보내야 된다고 합니다 전 상의 사이즈 교환한다고 하나만 보냈다가 
교환철회 될뻔 했는데 자상한 업체가 양해 해주셔서 2주에 걸쳐 교환받았습니다^^;"
https://www.musinsa.com/review/goods/2144379,165cm에 51kg 후기보고 상의는 l사이즈 하의는 m사이즈 주문했는데 하의는 길이가 좀 짧은듯해요 ㅜ 상의는 큰 느낌이구요
https://www.musinsa.com/review/goods/2144379,가격이합리적이고 오래입을수있을거같아요 색깔도 이뻐요
https://www.musinsa.com/review/goods/2144379,따뜻하고 가격이합리적이고 오래입을수있을거같아요 색깔도 이뻐요
https://www.musinsa.com/review/goods/2144379,"리뷰보고 기모인줄 알았는데 기모아니고 얇아요.
택배확인하고 리뷰 다시 보니 기모 선택한 사람도 있던데 구매할때 선택란도 없었고 당연히 기모인줄 알았음.."
https://www.musinsa.com/review/goods/2144379,"리뷰에 기모라고 적혀있어서 샀는데 기모아님.
다시보니 기모 선택하는것도 따로 없네요.. 당연히 기모인줄 알았는데"
https://www.musinsa.com/review/goods/2144379,"너무 좋아요
배송도 빠르고 옷도 맘에들어요
따듯하구 좋네요 편해요"
https://www.musinsa.com/review/goods/2144379,예쁘고 좋았어요 사이즈를 잘 확인하고 사야할거같아요
https://www.musinsa.com/review/goods/2144379,커플 옷으로 입기 편하고 디자인도 너무 괜찮아요
https://www.musinsa.com/review/goods/2144379,"작아요. 작고 타이트해서 잼같아요 너무 딱맞아서..
상의 라지 하의 엠 샀는데 하나씩 위로 샀어야 했을듯요
체감상 상의 엠 하의 에스네요
오버하게 입으시려면 크게 사세요
원래 리뷰 안남기는데 너무 억웅해서 남겨요"
https://www.musinsa.com/review/goods/2144379,"무난하게 괜찮아요 후드티는 괜찮은데 바지 핏이 생각한거보다 별로에요,, 바지만 따로 입진 않을거같아용,,"
https://www.musinsa.com/review/goods/2144379,조카사줬는데 큽니다. 윗도리가 정핏으로 입기어려울듯하여 그냥 바지도크게입어야할듯요 M/M했는데 S/M히니야할꺼같네용 / 재질은 나쁘지않아요.
https://www.musinsa.com/review/goods/2144379,"하의가 생각보다 짧아요
한사이즈 업해서 사도 괜찮을꺼같아요"
https://www.musinsa.com/review/goods/2144379,"좀 두꺼워요
상의는 정사이즈로
하의는 사이즈업 해도되겠어요"
https://www.musinsa.com/review/goods/2144379,지금 날씨에 편하게 입고다닐려고 구매를 했는데 옷그타일은 좋지만 원단이 너무 두꺼워서 11월 쯤 되야 입을수 있을꺼 같아요
https://www.musinsa.com/review/goods/2144379,"가격대비 넘 괜챦은 옷 입니다
상의  무늬두 예쁘고  넘 잘삿어요"
https://www.musinsa.com/review/goods/2144379,"하의 포장이 억망으로왔ㅇㅓ요 찌져지고 너덜너덜하게
상의포장은 잘되어있어요"
https://www.musinsa.com/review/goods/2144379,입을만해요 근데 목 부분이 너무 넓어서 후줄근해보여요
https://www.musinsa.com/review/goods/2144379,간단하게 친구 만날때나 근처 나갈때 입기 좋아요
https://www.musinsa.com/review/goods/2144379,배송받고 바로 입어봤을땐 후드티가 엉덩이 다 덮고 바지도 너무 딱맞아서 길이가 좀 길었으면 하는 마음에 불편해서 바꿀까 했지만 그래도 재질도 두껍지 않고 부드러워서 입을만해서 잘입고 다닐거 같았는데 건조기 돌리니까 사이즈가 확 줄어들군요... 딱 한번 입은건데 바지는 입고나가기엔 늘었으면 했던 바지가 오히려 줄어들어서 너무 불편했고 상당히 어정쩡한 핏으로 변했구요 엉덩이를 다 덮고 좀 오버핏으로 잘 활용할거같았던 후드티는 엉덩이를 반만 덮어 동생꺼 뺏어입은 느낌이 났어요… 아주 맘에 들었었는데 정말 너무 아쉽네요.. 바지는 못입을거 같고 후드티는 이래저래 입을거 같아요 시간을 되돌리고 싶네요 첫번째 사진이 건조기 돌리기 전 이고 두번째 세번째가 돌린 후 입니다
https://www.musinsa.com/review/goods/2144379,바지가 생각보다 작아서 자주 입진 못했어요 따뜻해요
https://www.musinsa.com/review/goods/2144379,"기모소재가 아닌데도 생각보다 두꺼워서
초겨울에 입어도 무난할 거 같습니다.
상의는 한 사이즈 크게 하시고, 하의는 정사이즈로 하시면 될 거 같습니다.
제 키가 170인데 저한테는 바지가 좀 짧은게
아쉽습니다."
https://www.musinsa.com/review/goods/2144379,생각보다 타이트해서 널널한 핏은 절대 아님.... 교환하기 귀찮아서 그냥 입을예정 옷 자체는 이쁨
https://www.musinsa.com/review/goods/2144379,생각보다 타이트해서 널널한 핏은 절대 아님.... 교환하기 귀찮아서 그냥 입을예정
https://www.musinsa.com/review/goods/2144379,"맘에 들긴 한데 옷감이 좀 뻣뻣해요
그래도 만족스러워요"
https://www.musinsa.com/review/goods/2144379,후드는 얇은감이 있는데 바지는 두꺼운편인거 같아요! 세트로 입으니 귀여워요!
https://www.musinsa.com/review/goods/2144379,생각보다 후드핏이 어벙벙하고 어깨선이 안예뻐서 실망했어요.... 바지도 커서 한사이즈 줄이는걸 추천!
https://www.musinsa.com/review/goods/2144379,상의는 기모 하의는 논기모로 주문했는데 덜 다 기모로 된 제품이 도착했네요... 추워서 그냥 입습니다
https://www.musinsa.com/review/goods/2144379,"바지가  좀적게 나왔네요.
 바지는 한치수  크게 주문하세요."
https://www.musinsa.com/review/goods/2144379,"교환/ 환불 귀찮아서 안했는데,, 상의 주머니부분 마감처리가 잘못 되었는지 약간..! 뜯어저 있더라구여,, 좀 더 꼼꼼하게 검수해서 보내주셨으면 좋겠습니다! 이외 배송도 빠르고 기모도 두툼해서 따뜻하고 귀여워서 잘 입었습니다:)"
https://www.musinsa.com/review/goods/2144379,따뜻하고 넉넉합니다 뚱뚱한편인데도 사이즈가 넉넉해요
https://www.musinsa.com/review/goods/2144379,색이 생각보다 어두운 네이비예요 저만 이런지 모르겠는데 실밥이나 먼지 등이 너무 많이 묻어왔어요 그리고 마감도 엉망이에요……
https://www.musinsa.com/review/goods/2144379,"밑위가 짧아서 불편하고 상의 m 해도 될걸 그랬어요
빠니까 줄어들어요"
https://www.musinsa.com/review/goods/2144379,기모가 아닌데듀 옷이 많이 무거워요 ㅠ 그래도이쁨
https://www.musinsa.com/review/goods/2144379,배송 느려서 화딱지 나요 원래 엑스라지 시켰었는데 갑자기 재고없다고 황당하게함요
https://www.musinsa.com/review/goods/2144379,"제가 생각했던 것 만큼 사이즈가 크지 않았고, 딱 맞는 핏입니다. 일단 두껍지 않아서 집 근처나 집에서 입기 좋네요!"
https://www.musinsa.com/review/goods/2144379,하의는 괜찮은데 상의는 핏이 좀 그렇네요 옆구리? 길이가 짧아서 이상하게 작은느낌?
https://www.musinsa.com/review/goods/2144379,"가격대비 괜찮은거 같아요 
세탁후엔 목늘어짐과 바지길이 줄어듬"
https://www.musinsa.com/review/goods/2144379,"베이지색상 구매했어요
색감도 엄청좋고 따뜻해요
단점이 털빠짐이 엄청심해요"
https://www.musinsa.com/review/goods/2144379,후드티 총장 짧은거 생각해봐야함 제 체형과 비슷한 사람이 오버핏 노리고 입을 경우 낭패를 볼 수 있음. 후디는 여자친구 줬네요. 바지는 굿
https://www.musinsa.com/review/goods/2144379,상의도 하의도 너무 짧아요. 기모로 되있어서 따듯해요 그냥 집앞마실용
https://www.musinsa.com/review/goods/2144379,"상의 정핏95 넉넉하게 100 하의 30 
넉넉하게 입는거 좋아해서 크게 샀구요 그런데도 바지가 크긴하지만 흘러내릴정도는 아니라서 다행이였어요.
기모들어가 따숩고 도톰해요.
근데 바지 안쪽에 큰구멍이 있어서 깜짝놀랬구요. 교환하기 귀찮아서 그냥 제가 꿰맸어요. 이 점이 좀 아쉽고 다른부분은 다 괜찮습니다."
https://www.musinsa.com/review/goods/2144379,"기모안감이 있어서 따뜻한편이예요. 한번 빨았는데 크게 포풀도 안나고 괜찮은거 같아요. 저는 상의는 95를입고 하의는 30을입는데 편하게 입고 싶어서 크게 시켰는데 핏도 넉넉하니 좋습니다. 손목발목 쨍기는것없구요.
상의 시보리가 쨍쨍하게 힘이 있는편은 아니지만 입는게 큰 불편 함은 없는거 같아요. 모자도 큽니다."
https://www.musinsa.com/review/goods/2144379,"사이즈가 생각보다 많이 작고
총장도 많이 작은거 같습니다"
https://www.musinsa.com/review/goods/2144379,생각보다 두꺼웠고 핏은 마음에 들었어요 길이가 좀더 길었으면 해요
https://www.musinsa.com/review/goods/2144379,바지.. 밑위가 짧은편이에요ㅠ 운동할 때 편하게 입기엔 바지가 좀 불편할 수도 있겠어요
https://www.musinsa.com/review/goods/2144379,"사이즈가 넘 커서 엥? 했는데, 막상입어보니 이쁜 오버핏이라 입기 좋은거 같아요-:)"
https://www.musinsa.com/review/goods/2144379,길이가 생각보다 긴 감이 있습니다! L사실분들은 치수 한번만 더 생각해서 구매하시면 좋을거같아요
https://www.musinsa.com/review/goods/2144379,색이랑 다 괜찮아요 그런데 바지는 통이 좀 넓고 길이가 길어요
https://www.musinsa.com/review/goods/2144379,옷받고 입은지 몇시간도안돼서 실밥풀려서 바람 다들어옴
https://www.musinsa.com/review/goods/2144379,"박음질만 더 잘 되어있었다면 좋았을거같아요!!
옷은 따듯하고 부들부들하니 좋아요~"
https://www.musinsa.com/review/goods/2144379,옷은 톡톡하니 아주 따닷하고 좋아요 근대 바지 이음선? 박음질된게 손가락 한마디정오 튿어져있네요 ㅠㅠ 제가 늦게 개봉하고 입은터라 어쩔수없지만 옷은 이뻐용!
https://www.musinsa.com/review/goods/2144379,프린팅이 좀 약하긴 하지만 두께감도 좋고 크기도 딱 맞아서 좋아요
https://www.musinsa.com/review/goods/2144379,"남자친구꺼 선물 주려고 커플로 샀는데 제꺼는 괜찮았는데 선물주려고 자세히 봐서그런건지,, 오른쪽 팔 소매부분 구겨진게아니라 마감문제같은데 교환귀찮고 해서 그냥 구매확정 눌렀어요ㅠ 아쉽네요 제껀 완벽했는데.."
https://www.musinsa.com/review/goods/2144379,후드티 모자가 생각보다 작긴 한데 색이 이쁘네요
https://www.musinsa.com/review/goods/2144379,확실히 옷은 좋은데 배송이 너무늦네요 16일 기다렸습니다.
https://www.musinsa.com/review/goods/2144379,"남친이랑 커플로 맞춰습니다
오버핏이라는데 전혀 아닌 것 같아요 ㅎㅎ..
남친이 상의 평소에 M입는데 L을 시켰음에도 오버핏은 찾아볼 수 없습니다..
바지는 M하니까 딱 맞구요
남녀 공용이라 좀 크게나오지 않았을까 했는데 목은 좀 조이구요 통은 좁고 팔은 좀 깁니다
상의는 한사이즈 크게 하시는거 추천드리고
바지도 정사이즈 하세요~
그래도 따숩고 편하긴 해요 겨울에 종종 입을 것 같네요"
https://www.musinsa.com/review/goods/2144379,위에는 작고 바지는 엄청 크고 ㅋㅋ바지가 크네여 ㅋㅋ바지는 한치수 작아도 될듯
https://www.musinsa.com/review/goods/2144379,배송 빼고는 상품은 매우 만족스럽습니다 짱 이뻐여
